IPT0085,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1Q,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0087,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1P,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0053,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1N,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0057,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1L,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0059,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1K ,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0051,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1J,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0155,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1H,Fisica,Linux,"CentOS Linux VERSION=""7 (Core)""",64,"7 (Core)""",DSV
IPT0073,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1G ,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0071,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1F,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0181,IPT,Infrastructure,ALF,SUPPLIER A,ProLiant BL460c Gen8,CZJ2511H1B,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0079,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H1B,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0157,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H17,Fisica,Linux,Linux RHEL 7,64,7.8,DSV
IPT0075,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H15,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0049,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H14,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0055,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H12,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0083,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H10,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0159,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H0Z,Fisica,Linux,Linux RHEL 7,64,"7.3 (Maipo)""",DSV
IPT0077,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2511H0V,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0081,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2390PRB,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0063,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2390PR5,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0162,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2390PR4,Fisica,Linux,Linux RHEL 7,64,7.8,DSV
IPT0089,IPT,Infrastructure,ALF,SUPPLIER A,BLADE,CZJ2390PR2,Fisica,VMWARE,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0106,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ36505L4K,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0104,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ36505L48,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0105,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ36505L3X,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0107,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ36505L3K,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0108,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ36505L38,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0103,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ36505L2X,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0119,IPT,Infrastructure,ALF,SUPPLIER A,S3CMGT01,CZ3451KPN3,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0118,IPT,Infrastructure,ALF,SUPPLIER A,S3CMGT01,CZ3451KPMW,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0184,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen8,CZ34122RMX,Virtual,Windows,Windows 2012,64,2012 (64-bit),DSV
IPT0056,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMX,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0088,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMV,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0328,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen8,CZ34122RMS,Virtual,Windows,Windows 2012,64,6.3.14393  Server 2016 DC x64,PRD
IPT0050,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMS,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0086,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMP,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0066,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMM,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0327,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen8,CZ34122RMK,Virtual,Windows,Windows 2012,64,6.3.14393  Server 2016 DC x64,PRD
IPT0060,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMK,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0058,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMH,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0046,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RME,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0080,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT WS460C G8 2.7GHZ/15 MB,CZ34122RMC,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0054,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RMA,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0052,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RM8,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0048,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RM6,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0076,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RM4,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0072,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RM2,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0044,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen8,CZ34122RM0,Virtual,Linux,Linux RHEL 5,64,5.8,DSV
IPT0062,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RM0,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0064,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RLX,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0082,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RLV,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0068,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RLS,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0074,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RLP,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0084,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RLM,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0070,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RLK,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0180,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen8,CZ34122RLH,Virtual,Windows,Windows 2008,64,6.1.7601  Server 2008 R2 Std x64 SP 1,PRD
IPT0078,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G8 upto 3.10GHZ/10MB,CZ34122RLH,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,DSV
IPT0113,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT DL560 G8 2.4GHZ/10MB,CZ3328JVJF,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0115,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT DL560 G8 2.4GHZ/10MB,CZ3328JVJB,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0109,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT DL560 G8 2.4GHZ/10MB,CZ3328JVJ7,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0351,IPT,Infrastructure,NCI,SUPPLIER A,DL560 G8,CZ3328JVJ3,Virtual,VMWare,VMWARE ESXI SERVER,64, 6.5,PRD
IPT0111,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT DL560 G8 2.4GHZ/10MB,CZ3328JVHY,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0325,IPT,Infrastructure,ALF,SUPPLIER A,ProLiant DL560 Gen8,CZ3328JVHT,Virtual,Windows,Windows 2012,64,6.3.14393  Server 2016 DC x64,PRD
IPT0326,IPT,Infrastructure,ALF,SUPPLIER A,ProLiant DL560 Gen8,CZ3328JVHT,Virtual,Windows,Windows 2012,64,6.3.14393  Server 2016 DC x64,PRD
IPT0112,IPT,Infrastructure,ALF,SUPPLIER A,CEINTIP02S3,CZ3328JVHT,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0023,IPT,Infrastructure,ALF,SUPPLIER A,BLADE SERVER HP,CZ3328JM6T,Fisica,LINUX,HPUX|B.11.31,64,11.31,QUA
IPT0246,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant DL560 Gen8,CZ3325HKC5,Virtual,Windows,Windows 2008,64,6.1.7601  Server 2008 R2 Std x64 SP 1,PRD
IPT0116,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT DL560 G8 2.4GHZ/10MB,CZ3325HKC5,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0110,IPT,Infrastructure,ALF,SUPPLIER A,CEINTIP02S3,CZ3325HKC1,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0114,IPT,Infrastructure,ALF,SUPPLIER A,CEINTIP02S3,CZ3325HKBW,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0101,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G7 2.66GHZ/6MB,CZ32025YP3,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0153,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G7 2.66GHZ/6MB,CZ32025YP0 ,Fisica,Linux,"CentOS Linux VERSION=""7 (Core)""",64,"7 (Core)""",DSV
IPT0161,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G7 2.66GHZ/6MB,CZ32025YNW,Fisica,Linux,"CentOS Linux VERSION=""7 (Core)""",64,"7 (Core)""",DSV
IPT0154,IPT,Infrastructure,ALF,SUPPLIER A,PROLIANT BL460C G7 2.66GHZ/6MB,CZ32025YNK,Fisica,Linux,"CentOS Linux VERSION=""7 (Core)""",64,"7 (Core)""",DSV
IPT0102,IPT,Infrastructure,NCI,SUPPLIER A,PROLIANT BL460C G7 2.66GHZ/6MB,CZ32025YNF,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0187,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5N,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0199,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5M,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0191,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5L,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0196,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5K,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0198,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5J,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0194,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5H,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0185,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5G,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0189,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5F,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0192,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5D,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0197,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen9 2.3GHZ/22.5MB (2ch/36co),CZ25390H5C,Fisica,Vmware,VMware ESXi 5.5.0 build-3248547,64,5.5.0 build-3248547,PRD
IPT0352,IPT,Infrastructure,NCI,SUPPLIER A,DL560 G8,CZ23510BG3,Virtual,VMWare,VMWARE ESXI SERVER,64, 6.5,PRD
IPT0069,IPT,Infrastructure,ALF,SUPPLIER A,System x3850,CEINTIP01S3,Fisica,Vmware,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0004,IPT,Infrastructure,ALF,SUPPLIER A,System x3850,99A4686,Fisica,windows,Windows 2003,64,5.2.3790  Server 2003 Ent SP 2,PRD
IPT0007,IPT,Infrastructure,ALF,SUPPLIER A,HMC,6582AFB,Fisica,AIX,HMC,64,HMC,QUA
IPT0008,IPT,Infrastructure,ALF,SUPPLIER A,HMC,6582AEB,Fisica,AIX,HMC,64,HMC,QUA
IPT0320,IPT,Infrastructure,ALF,SUPPLIER A,POWER7,6540C5P,Virtual,AIX,AIX|7.2.0.0,64,7.2.0.0,PRD
IPT0005,IPT,Infrastructure,ALF,SUPPLIER A,Sun Solaris,0725TL11B6,Fisica,SOLARIS,SUN|5.10,64,5.10,QUA
IPT0006,IPT,Infrastructure,NCI,SUPPLIER A,Sun Solaris,0724TL40JW,Fisica,SOLARIS,SOLARIS|5.10,64,5.10,QUA
IPT0229,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDPZ6,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0227,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFG5,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0201,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFG4,Virtual,Linux,Linux RHEL 6,64,6.9,PRD
IPT0212,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFG4,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0228,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFG3,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0226,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFG2,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0139,IPT,DATABASE,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFG0,Virtual,Windows,Windows 2003,64,2003 (64-bit),PRD
IPT0225,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFG0,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0224,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06ZDFF9,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0223,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06YGGK2,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0247,IPT,Infrastructure,ALF,SUPPLIER A,System x3650 M4 : -[7915M2G]-,06YGGK2,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0013,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06X6492,Virtual,Windows,Windows 2008,64,5.2.3790  Server 2003 Std SP 2,QUA
IPT0170,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06X6492,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0176,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06X6492,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0177,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06X6492,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0222,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06X6492,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0018,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06V0102,Virtual,Linux,Linux RHEL 6,64,6.9,QUA
IPT0205,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06V0102,Fisica,VMWARE,VMWARE ESXI SERVER,64,unknown,PRD
IPT0242,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06V0102,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0206,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8148,Fisica,VMWARE,VMWARE ESXI SERVER,64,unknown,PRD
IPT0165,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 / x3950 X5 -[7143B6U]-,06T8142,Virtual,Linux,Linux RHEL 6,64,6 (64-bit),DSV
IPT0166,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 / x3950 X5 -[7143B6U]-,06T8142,Virtual,Linux,Linux RHEL 6,64,6 (64-bit),DSV
IPT0203,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 / x3950 X5 -[7143B6U]-,06T8142,Fisica,VMWARE,VMWARE ESXI SERVER,64,unknown,PRD
IPT0241,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 / x3950 X5 -[7143B6U]-,06T8142,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0244,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 / x3950 X5 -[7143B6U]-,06T8142,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 DC x64,PRD
IPT0017,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8139,Virtual,Linux,Linux RHEL 6,64,6.9,QUA
IPT0163,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8139,Virtual,Linux,Linux RHEL 6,64,6 (64-bit),DSV
IPT0204,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8139,Fisica,VMWARE,VMWARE ESXI SERVER,64,unknown,PRD
IPT0164,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8068,Virtual,Linux,Linux RHEL 6,64,6 (64-bit),DSV
IPT0179,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8068,Virtual,Windows,Windows 2008,64,6.1.7601  Server 2008 R2 Std x64 SP 1,DSV
IPT0209,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8068,Fisica,VMWARE,VMWARE ESXI SERVER,64,unknown,PRD
IPT0230,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8068,Virtual,Windows,Windows 2008,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0243,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8068,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 DC x64,PRD
IPT0232,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8062,Fisica,VMWARE,VMware ESXi 6.0.0 build-7967664,64,6.0.0 build-7967664,PRD
IPT0248,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8062,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0249,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[7143AC1]-,06T8062,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0015,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4100,Virtual,Windows,Windows 2008,64,6.1.7601  Server 2008 R2 Std x64 SP 1,DSV
IPT0175,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4100,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0178,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4100,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0218,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4100,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0312,IPT,Infrastructure,NCI,SUPPLIER A,SYSTEM X,06M4094,Fisica,Linux,Linux RHEL 7,64,7.8,PRD
IPT0019,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4092,Virtual,Linux,Linux RHEL 6,64,6.9,QUA
IPT0208,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4092,Fisica,VMWARE,VMWARE ESXI SERVER,64,unknown,PRD
IPT0207,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4091,Fisica,VMWARE,VMWARE ESXI SERVER,64,unknown,PRD
IPT0231,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06M4091,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0311,IPT,Infrastructure,NCI,SUPPLIER A,POWER7,06ECE0P,Virtual,AIX,AIX|7.2.0.0,64,7.2.0.0,PRD
